,cityID,date,time,city,country,continent,latitude,longitude,temperature,humidity,windSpeed,cloudiness
27,3380290,2018-06-07,06:46,Sinnamary,GF,South America,5.38,-52.96,79.31,100,11.74,88
28,2015306,2018-06-07,06:46,Tiksi,RU,Europe,71.64,128.87,49.25,74,13.76,0
29,3868308,2018-06-07,06:46,Vicuna,CL,South America,-30.03,-70.71,48.2,76,5.82,0
30,4032420,2018-06-07,06:46,Neiafu,TO,Oceania,-18.65,-173.98,77.0,88,8.05,75
31,2126123,2018-06-07,06:46,Chokurdakh,RU,Europe,70.62,147.9,36.02,92,4.59,8
32,2173125,2018-06-07,06:46,Burnie,AU,Oceania,-41.05,145.91,59.06,94,26.51,64
33,1015776,2018-06-07,06:46,Bredasdorp,ZA,Africa,-34.53,20.04,59.06,96,20.13,24
34,3573197,2018-06-07,06:46,Hamilton,BM,North America,32.3,-64.78,77.0,88,11.41,75
35,1106677,2018-06-07,06:46,Bambous Virieux,MU,Africa,-20.34,57.76,82.4,65,14.99,40
36,3355672,2018-06-07,06:46,Luderitz,NA,Africa,-26.65,15.16,56.99,63,4.03,12
37,3370903,2018-06-07,06:46,Jamestown,SH,Africa,-15.94,-5.72,69.32,100,14.99,56
38,2020121,2018-06-07,06:46,Mayya,RU,Europe,61.74,130.28,71.6,43,4.47,0
39,6164499,2018-06-07,06:46,The Pas,CA,North America,53.82,-101.24,58.07,62,7.61,44
40,2031964,2018-06-07,06:46,Darhan,MN,Asia,49.49,105.92,69.14,59,3.91,0
41,6167817,2018-06-07,06:46,Torbay,CA,North America,47.66,-52.73,35.6,100,9.17,90
42,3466980,2018-06-07,06:46,Caravelas,BR,South America,-17.73,-39.27,77.06,98,13.09,0
43,2155415,2018-06-07,06:46,New Norfolk,AU,Oceania,-42.78,147.06,60.8,55,16.11,75
44,1650434,2018-06-07,06:46,Bambanglipuro,ID,Asia,-7.95,110.28,91.01,52,5.37,8
45,3034640,2018-06-07,06:46,Bastia,FR,Europe,42.7,9.45,70.63,78,2.24,75
46,2112802,2018-06-07,06:46,Hasaki,JP,Asia,35.73,140.83,79.75,57,10.29,20
47,1513087,2018-06-07,06:46,Nurota,UZ,Asia,40.56,65.69,98.6,20,11.41,8
48,4020109,2018-06-07,06:46,Atuona,PF,Oceania,-9.8,-139.03,80.93,100,16.67,80
49,2180815,2018-06-07,06:46,Tuatapere,NZ,Oceania,-46.13,167.69,45.74,100,11.18,8
50,3440777,2018-06-07,06:46,Rocha,UY,South America,-34.48,-54.34,46.19,89,11.74,0
51,964432,2018-06-07,06:46,Port Alfred,ZA,Africa,-33.59,26.89,69.95,63,12.86,0
52,4032243,2018-06-07,06:46,Vaini,TO,Oceania,-21.2,-175.2,73.4,94,2.24,90
53,3874787,2018-06-07,06:46,Punta Arenas,CL,South America,-53.16,-70.91,30.2,92,3.36,40
54,3421193,2018-06-07,06:46,Paamiut,GL,North America,61.99,-49.67,37.46,94,40.38,92
55,1899102,2018-06-07,06:46,Nagato,JP,Asia,34.35,131.14,73.4,83,6.93,75
56,2272010,2018-06-07,06:46,Alferrarede,PT,Europe,39.48,-8.18,59.0,93,4.7,75
57,3412093,2018-06-07,06:46,Vestmannaeyjar,IS,Europe,63.44,-20.27,46.37,95,6.15,68
58,5983607,2018-06-07,06:46,Inuvik,CA,North America,68.36,-133.71,33.4,89,6.93,90
59,964420,2018-06-07,06:46,Port Elizabeth,ZA,Africa,-33.92,25.57,59.0,38,6.93,0
60,933995,2018-06-07,06:46,Souillac,MU,Africa,-20.52,57.52,82.4,65,14.99,40
61,4035715,2018-06-07,06:46,Avarua,CK,Oceania,-21.21,-159.78,75.2,83,2.24,20
62,2077963,2018-06-07,06:46,Albany,AU,Oceania,-35.02,117.88,59.51,60,12.75,36
63,3366880,2018-06-07,06:46,Hermanus,ZA,Africa,-34.42,19.24,48.26,66,6.04,8
64,5855927,2018-06-07,06:46,Hilo,US,North America,19.71,-155.08,61.11,88,3.36,90
65,5924351,2018-06-07,06:46,Clyde River,CA,North America,70.47,-68.59,28.28,95,28.52,92
66,2094342,2018-06-07,06:46,Kavieng,PG,Oceania,-2.57,150.8,83.09,100,5.93,56
67,2411397,2018-06-07,06:46,Georgetown,SH,Africa,-7.93,-14.42,78.59,100,18.01,76
68,3896218,2018-06-07,06:46,Castro,CL,South America,-42.48,-73.76,42.41,95,4.59,100
69,5969025,2018-06-07,06:46,Haines Junction,CA,North America,60.75,-137.51,43.76,66,2.13,20
70,5367788,2018-06-07,06:46,Lompoc,US,North America,34.64,-120.46,55.45,87,5.82,90
71,535183,2018-06-07,06:46,Linda,RU,Europe,56.62,44.1,53.6,50,13.42,20
72,1799869,2018-06-07,06:46,Nanning,CN,Asia,22.83,108.3,91.4,55,11.18,40
73,3932145,2018-06-07,06:46,Pisco,PE,South America,-13.71,-76.2,62.6,93,5.82,90
74,1302439,2018-06-07,06:46,Pakokku,MM,Asia,21.33,95.09,84.53,86,10.4,56
75,2126785,2018-06-07,06:46,Belaya Gora,RU,Europe,68.54,146.19,66.17,28,4.92,0
76,2030065,2018-06-07,06:46,Mandalgovi,MN,Asia,45.76,106.27,68.42,37,10.4,0
77,2134814,2018-06-07,06:46,Sola,VU,Oceania,-13.88,167.55,80.6,94,5.26,75
78,4252975,2018-06-07,06:46,Barrow,US,North America,39.51,-90.4,72.23,73,3.36,1
79,1637001,2018-06-07,06:46,Biak,ID,Asia,-0.91,122.88,79.31,96,4.36,92
80,1507390,2018-06-07,06:46,Dikson,RU,Europe,73.51,80.55,33.32,96,23.94,0
81,3947956,2018-06-07,06:46,Ambo,PE,South America,-10.13,-76.2,28.37,74,2.91,0
82,1693839,2018-06-07,06:46,Pilar,PH,Asia,14.67,120.55,87.22,89,5.82,75
83,509483,2018-06-07,06:46,Pinega,RU,Europe,64.7,43.39,45.74,57,7.83,76
84,546105,2018-06-07,06:46,Nikolskoye,RU,Europe,59.7,30.79,53.6,54,15.66,40
85,1150965,2018-06-07,06:46,Ranong,TH,Asia,9.96,98.62,87.8,74,9.17,75
86,2964782,2018-06-07,06:46,Dingle,IE,Europe,52.14,-10.27,57.47,99,3.38,56
87,108410,2018-06-07,06:46,Riyadh,SA,Asia,24.63,46.72,102.2,13,4.7,0
88,3899695,2018-06-07,06:46,Ancud,CL,South America,-41.87,-73.83,38.45,87,4.81,80
89,370481,2018-06-07,06:46,Marawi,SD,Africa,18.48,31.82,85.43,20,4.59,0
90,645765,2018-06-07,06:46,Muhos,FI,Europe,64.81,26.0,41.0,93,6.93,92
91,1623197,2018-06-07,06:46,Tual,ID,Asia,-5.67,132.75,82.55,96,14.2,48
92,6068416,2018-06-07,06:46,Mayo,CA,North America,63.59,-135.9,48.2,87,8.05,75
93,3451138,2018-06-07,06:46,Rio Grande,BR,South America,-32.03,-52.1,47.09,100,13.42,20
94,784068,2018-06-07,06:46,Zabalj,RS,Europe,45.37,20.06,71.6,73,3.36,0
95,3386213,2018-06-07,06:46,Touros,BR,South America,-5.2,-35.46,76.88,96,7.72,48
96,962367,2018-06-07,06:46,Richards Bay,ZA,Africa,-28.77,32.06,52.04,97,3.91,0
97,1282256,2018-06-07,06:46,Hithadhoo,MV,Asia,-0.6,73.08,82.46,100,9.62,0
98,3466165,2018-06-07,06:46,Cidreira,BR,South America,-30.17,-50.22,47.18,98,6.71,76
99,2122090,2018-06-07,06:46,Pevek,RU,Europe,69.7,170.27,31.25,97,11.41,56
100,5880568,2018-06-07,06:46,Bethel,US,North America,60.79,-161.76,62.6,51,17.22,1
101,2527089,2018-06-07,06:46,Tiznit,MA,Africa,29.7,-9.73,59.24,94,3.36,0
102,4732862,2018-06-07,06:46,Nome,US,North America,30.04,-94.42,75.18,88,5.14,1
103,1853371,2018-06-07,06:46,Ryotsu,JP,Asia,38.08,138.43,73.4,78,10.29,40
104,4031574,2018-06-07,06:46,Provideniya,RU,Europe,64.42,-173.23,46.4,70,3.91,0
105,4944903,2018-06-07,06:46,Nantucket,US,North America,41.28,-70.1,48.56,87,8.05,1
106,3893726,2018-06-07,06:46,Constitucion,CL,South America,-35.33,-72.42,46.91,100,10.51,0
107,2167426,2018-06-07,06:46,Emerald,AU,Oceania,-23.53,148.16,74.18,27,11.52,56
108,1489656,2018-06-07,06:46,Teya,RU,Europe,60.37,92.63,68.15,45,3.36,0
109,3374346,2018-06-07,06:46,Ponta do Sol,CV,Africa,17.2,-25.09,71.39,100,13.53,8
110,3533462,2018-06-07,06:46,Acapulco,MX,North America,16.86,-99.88,84.2,74,4.7,40
111,1106643,2018-06-07,06:46,Quatre Cocos,MU,Africa,-20.21,57.76,82.4,65,14.99,40
112,935215,2018-06-07,06:46,Saint-Philippe,RE,Africa,-21.36,55.77,82.4,58,5.82,0
113,3652764,2018-06-07,06:46,Puerto Ayora,EC,South America,-0.74,-90.35,72.65,100,12.97,56
114,3347019,2018-06-07,06:46,Namibe,AO,Africa,-15.19,12.15,73.91,91,5.14,0
115,80509,2018-06-07,06:46,Bardiyah,LY,Africa,31.76,25.09,76.34,81,4.7,0
116,2038087,2018-06-07,06:46,ChengDe,CN,Asia,40.97,117.93,82.28,34,4.59,0
117,3652567,2018-06-07,06:46,San Cristobal,EC,South America,-1.02,-79.44,57.26,97,1.57,32
118,1486910,2018-06-07,06:47,Komsomolskiy,RU,Europe,67.55,63.78,35.03,92,15.21,0
119,1263900,2018-06-07,06:47,Mandapam,IN,Asia,9.28,79.12,83.99,100,27.18,56
120,3894426,2018-06-07,06:47,Coihaique,CL,South America,-45.58,-72.07,30.78,86,5.82,0
121,2374583,2018-06-07,06:47,Bubaque,GW,Africa,11.28,-15.83,79.4,100,11.52,0
122,3401148,2018-06-07,06:47,Cururupu,BR,South America,-1.82,-44.87,78.5,85,6.38,24
123,6185377,2018-06-07,06:47,Yellowknife,CA,North America,62.45,-114.38,41.0,70,4.7,75
124,2120591,2018-06-07,06:47,Tilichiki,RU,Europe,60.47,166.1,51.95,72,2.91,8
125,2017155,2018-06-07,06:47,Saskylakh,RU,Europe,71.97,114.09,61.49,72,6.6,0
126,2163355,2018-06-07,06:47,Hobart,AU,Oceania,-42.88,147.33,60.8,55,16.11,75
127,3988515,2018-06-07,06:47,Rodeo,MX,North America,25.18,-104.56,77.69,23,5.59,88
128,3905775,2018-06-07,06:47,San Carlos,BO,South America,-17.4,-63.73,59.33,90,3.91,92
129,2033675,2018-06-07,06:47,Xinmin,CN,Asia,42.0,122.83,77.0,61,11.18,20
130,3521972,2018-06-07,06:47,Panaba,MX,North America,21.28,-88.27,77.33,79,5.14,24
131,1791779,2018-06-07,06:47,Wanning,CN,Asia,18.8,110.4,85.07,100,11.63,64
132,934322,2018-06-07,06:47,Mahebourg,MU,Africa,-20.41,57.7,82.4,65,14.99,40
133,352628,2018-06-07,06:47,Matay,EG,Africa,28.42,30.79,79.13,46,10.51,0
134,3985710,2018-06-07,06:47,Cabo San Lucas,MX,North America,22.89,-109.91,73.1,100,12.86,0
135,235130,2018-06-07,06:47,Apac,UG,Africa,1.98,32.53,66.17,100,9.4,92
136,2240449,2018-06-07,06:47,Luanda,AO,Africa,-8.83,13.24,72.29,76,8.39,0
137,186180,2018-06-07,06:47,Moyale,ET,Africa,3.52,39.05,65.0,100,5.48,100
138,1260296,2018-06-07,06:47,Parlakimidi,IN,Asia,18.77,84.08,94.97,62,5.26,0
139,2170581,2018-06-07,06:47,Coolum Beach,AU,Oceania,-26.53,153.09,64.46,100,9.4,92
140,1802276,2018-06-07,06:47,Longyan,CN,Asia,25.1,117.03,81.83,71,2.57,76
141,2610343,2018-06-07,06:47,Vestmanna,FO,Europe,62.16,-7.17,48.2,70,2.24,48
142,4664170,2018-06-07,06:47,Union City,US,North America,36.42,-89.06,67.64,94,2.91,1
143,3863379,2018-06-07,06:47,Mar del Plata,AR,South America,-46.43,-67.52,24.5,100,3.91,0
144,5848280,2018-06-07,06:47,Kapaa,US,North America,22.08,-159.32,75.2,78,16.11,20
145,3831208,2018-06-07,06:47,Qaanaaq,GL,North America,77.48,-69.36,22.25,89,6.82,0
146,3424607,2018-06-07,06:47,Tasiilaq,GL,North America,65.61,-37.64,42.8,87,16.11,92
147,2121025,2018-06-07,06:47,Srednekolymsk,RU,Europe,67.46,153.71,54.11,56,3.47,0
148,610612,2018-06-07,06:47,Aktau,KZ,Asia,43.65,51.16,78.8,50,11.18,0
149,3372707,2018-06-07,06:47,Ribeira Grande,PT,Europe,38.52,-28.7,59.0,72,6.93,20
150,2664339,2018-06-07,06:47,Vasterhaninge,SE,Europe,59.12,18.1,60.66,55,10.29,0
151,1141857,2018-06-07,06:47,Gardez,AF,Asia,33.6,69.22,82.19,16,4.14,0
152,3855065,2018-06-07,06:47,General Roca,AR,South America,-39.03,-67.58,30.2,92,2.24,0
153,3455020,2018-06-07,06:47,Parauna,BR,South America,-16.95,-50.45,61.4,86,2.91,0
154,1067565,2018-06-07,06:47,Beloha,MG,Africa,-25.17,45.06,65.0,93,17.0,92
155,1337610,2018-06-07,06:47,Thinadhoo,MV,Asia,0.53,72.93,82.46,100,8.39,44
156,2064735,2018-06-07,06:47,Nhulunbuy,AU,Oceania,-12.18,136.78,80.6,61,14.99,40
157,553725,2018-06-07,06:47,Kamenka,RU,Europe,53.19,44.05,52.76,74,7.61,0
158,57000,2018-06-07,06:47,Hobyo,SO,Africa,5.35,48.53,81.83,69,16.55,0
159,1280849,2018-06-07,06:47,Kashi,CN,Asia,39.45,75.98,78.8,26,6.71,8
160,187896,2018-06-07,06:47,Mandera,KE,Africa,3.94,41.87,82.01,60,14.76,88
161,127349,2018-06-07,06:47,Khorramabad,IR,Asia,33.48,48.35,82.4,34,4.7,0
162,5859699,2018-06-07,06:47,College,US,North America,64.86,-147.8,58.39,62,6.93,75
163,3572924,2018-06-07,06:47,Alice Town,BS,North America,25.72,-79.3,82.73,97,17.22,8
164,2208248,2018-06-07,06:47,Kaitangata,NZ,Oceania,-46.28,169.85,47.09,90,15.77,92
165,2146219,2018-06-07,06:47,Hervey Bay,AU,Oceania,-25.3,152.85,65.27,100,17.9,88
166,2514651,2018-06-07,06:47,Los Llanos de Aridane,ES,Europe,28.66,-17.92,68.0,68,8.05,40
167,3835994,2018-06-07,06:47,Santa Rosa,AR,South America,-36.62,-64.29,44.21,62,13.76,0
168,2122389,2018-06-07,06:47,Ossora,RU,Europe,59.24,163.07,40.61,95,3.91,20
169,238566,2018-06-07,06:47,Ippy,CF,Africa,6.26,21.2,79.22,82,4.03,0
170,3381303,2018-06-07,06:47,Kourou,GF,South America,5.16,-52.64,75.2,100,11.74,90
171,3838859,2018-06-07,06:47,Rio Gallegos,AR,South America,-51.62,-69.22,28.4,86,9.17,0
172,2729907,2018-06-07,06:47,Longyearbyen,SJ,Europe,78.22,15.64,39.2,64,10.29,40
173,2396853,2018-06-07,06:47,Omboue,GA,Africa,-1.57,9.26,77.51,99,8.28,8
174,3156980,2018-06-07,06:47,Floro,NO,Europe,61.6,5.03,56.57,62,4.7,0
175,2025241,2018-06-07,06:47,Churapcha,RU,Europe,62.0,132.43,68.33,42,7.61,0
176,6050066,2018-06-07,06:47,La Ronge,CA,North America,55.1,-105.3,44.6,87,1.45,5
177,1490256,2018-06-07,06:47,Talnakh,RU,Europe,69.49,88.39,43.31,74,17.78,0
178,1865309,2018-06-07,06:47,Katsuura,JP,Asia,33.93,134.5,77.0,69,6.93,75
179,5972291,2018-06-07,06:47,Havre-Saint-Pierre,CA,North America,50.23,-63.6,33.8,86,3.36,20
180,3893629,2018-06-07,06:47,Coquimbo,CL,South America,-29.95,-71.34,48.2,76,5.82,0
181,3416888,2018-06-07,06:47,Grindavik,IS,Europe,63.84,-22.43,45.55,100,5.82,90
182,2194098,2018-06-07,06:47,Ahipara,NZ,Oceania,-35.17,173.16,52.85,92,16.78,0
183,1738050,2018-06-07,06:47,Miri,MY,Asia,4.41,114.01,89.6,70,9.17,75
184,1337619,2018-06-07,06:47,Ugoofaaru,MV,Asia,5.67,73.0,81.56,100,17.0,92
185,2185329,2018-06-07,06:47,Waipawa,NZ,Oceania,-39.94,176.59,45.92,93,12.08,92
186,1608057,2018-06-07,06:47,Pak Chong,TH,Asia,14.71,101.42,86.15,73,11.97,80
187,1847947,2018-06-07,06:47,Shingu,JP,Asia,33.72,135.99,73.4,88,8.05,75
188,6170031,2018-06-07,06:47,Tuktoyaktuk,CA,North America,69.44,-133.03,32.0,92,10.29,44
189,603570,2018-06-07,06:47,Pitea,SE,Europe,65.32,21.48,41.0,86,8.05,90
190,866062,2018-06-07,06:47,Iskateley,RU,Europe,67.68,53.15,37.55,89,21.81,64
191,5745380,2018-06-07,06:47,Pendleton,US,North America,45.67,-118.79,63.09,40,4.7,75
192,2267254,2018-06-07,06:47,Lagoa,PT,Europe,37.14,-8.45,59.0,87,4.7,0
193,124665,2018-06-07,06:47,Mashhad,IR,Asia,36.3,59.61,91.4,27,6.93,0
194,5847411,2018-06-07,06:47,Kahului,US,North America,20.89,-156.47,71.38,83,9.17,40
195,1625929,2018-06-07,06:47,Sungaipenuh,ID,Asia,-2.08,101.38,73.82,93,1.9,36
196,6255012,2018-06-07,06:47,Flinders,AU,Oceania,-34.58,150.85,64.4,59,9.17,0
197,3190776,2018-06-07,06:47,Sjenica,RS,Europe,43.27,20.0,61.85,88,2.57,8
198,1525376,2018-06-07,06:47,Bestobe,KZ,Asia,52.5,73.1,80.93,51,10.29,36
199,2259655,2018-06-07,06:47,Impfondo,CG,Africa,1.64,18.07,72.92,94,2.68,64
200,100926,2018-06-07,06:47,Umm Lajj,SA,Asia,25.02,37.27,87.05,60,8.5,8
201,1630639,2018-06-07,06:47,Pringsewu,ID,Asia,-5.36,104.98,85.52,76,2.8,32
202,2794073,2018-06-07,06:47,Kortenaken,BE,Europe,50.91,5.06,66.94,88,8.05,75
203,3576812,2018-06-07,06:47,Castries,LC,North America,14.0,-61.01,80.6,83,19.46,20
204,6355222,2018-06-07,06:47,Yulara,AU,Oceania,-25.24,130.99,78.8,10,10.29,36
205,1244926,2018-06-07,06:47,Hambantota,LK,Asia,6.12,81.12,80.39,100,19.35,88
206,3118304,2018-06-07,06:47,Llanes,ES,Europe,43.42,-4.75,51.77,97,1.9,76
207,5955902,2018-06-07,06:47,Fort Nelson,CA,North America,58.81,-122.69,51.8,76,11.41,75
208,2447513,2018-06-07,06:47,Arlit,NE,Africa,18.74,7.39,84.53,40,3.69,32
209,1510377,2018-06-07,06:47,Belyy Yar,RU,Europe,53.6,91.39,75.2,50,11.18,0
210,1651531,2018-06-07,06:47,Ambon,ID,Asia,-3.7,128.18,82.82,91,9.95,32
211,1793700,2018-06-07,06:47,Taicheng,CN,Asia,22.25,112.8,77.78,100,9.4,92
212,2155542,2018-06-07,06:47,Nerang,AU,Oceania,-27.99,153.34,68.0,56,14.99,40
213,3883457,2018-06-07,06:47,Lebu,CL,South America,-37.62,-73.65,49.88,100,12.41,0
214,3868707,2018-06-07,06:47,Valdivia,CL,South America,-39.81,-73.25,33.8,100,3.13,90
215,3563317,2018-06-07,06:47,Corralillo,CU,North America,22.98,-80.59,71.39,100,2.91,0
216,2125906,2018-06-07,06:47,Dukat,RU,Europe,62.55,155.55,52.94,26,5.93,88
217,2524881,2018-06-07,06:47,Crotone,IT,Europe,39.09,17.12,78.8,50,4.7,0
218,2109701,2018-06-07,06:47,Auki,SB,Oceania,-8.77,160.7,80.84,100,1.79,80
219,1733023,2018-06-07,06:47,Kuala Lipis,MY,Asia,4.19,102.05,87.95,89,4.14,0
220,1487332,2018-06-07,06:47,Verkhnyaya Inta,RU,Europe,65.99,60.32,46.37,64,7.61,0
221,1504380,2018-06-07,06:47,Kargat,RU,Europe,55.19,80.28,82.91,47,4.59,0
222,3860443,2018-06-07,06:47,Comodoro Rivadavia,AR,South America,-45.87,-67.48,39.2,60,4.7,0
223,3531368,2018-06-07,06:47,Celestun,MX,North America,20.87,-90.4,81.47,100,13.76,12
224,1562414,2018-06-07,06:47,Vung Tau,VN,Asia,10.35,107.08,93.2,63,13.87,40
225,3402648,2018-06-07,06:47,Carutapera,BR,South America,-1.2,-46.02,79.85,86,7.94,80
226,1636308,2018-06-07,06:47,Manokwari,ID,Asia,-0.87,134.08,82.19,100,10.74,92
227,3870243,2018-06-07,06:47,Taltal,CL,South America,-25.41,-70.49,43.4,91,1.9,0
228,2022572,2018-06-07,06:47,Khatanga,RU,Europe,71.98,102.47,62.57,63,17.67,0
229,2319668,2018-06-07,06:47,Uromi,NG,Africa,6.71,6.33,75.89,96,5.7,88
230,3385899,2018-06-07,06:47,Tutoia,BR,South America,-2.76,-42.27,77.69,88,8.39,0
231,2618795,2018-06-07,06:47,Klaksvik,FO,Europe,62.23,-6.59,48.2,70,2.24,76
232,4034551,2018-06-07,06:47,Faanui,PF,Oceania,-16.48,-151.75,81.56,100,13.76,92
233,4017764,2018-06-07,06:47,Anahuac,MX,North America,26.44,-109.02,79.85,81,5.37,0
234,3133053,2018-06-07,06:47,Vagamo,NO,Europe,61.88,9.1,48.08,60,2.35,0
235,286245,2018-06-07,06:47,Sur,OM,Asia,22.57,59.53,91.19,79,6.15,0
236,1852357,2018-06-07,06:47,Shimoda,JP,Asia,34.7,138.93,75.2,78,3.36,75
237,3385670,2018-06-07,06:47,Urucara,BR,South America,-2.54,-57.76,72.83,99,1.68,20
238,2178753,2018-06-07,06:47,Kirakira,SB,Oceania,-10.46,161.92,83.45,100,6.82,56
239,3374083,2018-06-07,06:47,Bathsheba,BB,North America,13.22,-59.52,78.8,83,19.46,40
240,3354071,2018-06-07,06:47,Oranjemund,NA,Africa,-28.55,16.43,60.05,93,6.93,0
241,623760,2018-06-07,06:47,Pastavy,BY,Europe,55.11,26.84,53.57,79,7.38,12
242,2449893,2018-06-07,06:47,Tessalit,ML,Africa,20.2,1.01,79.76,22,7.27,0
243,1501377,2018-06-07,06:47,Kungurtug,RU,Europe,50.6,97.53,63.2,40,4.36,8
244,2071860,2018-06-07,06:47,Esperance,AU,Oceania,-33.86,121.89,62.66,51,10.07,12
245,2160517,2018-06-07,06:47,Launceston,AU,Oceania,-41.43,147.14,57.2,71,16.11,75
246,5380437,2018-06-07,06:47,Pacific Grove,US,North America,36.62,-121.92,54.97,87,8.05,20
247,3418910,2018-06-07,06:47,Upernavik,GL,North America,72.79,-56.15,36.83,76,12.19,88
248,3361934,2018-06-07,06:47,Saldanha,ZA,Africa,-33.01,17.94,52.49,89,7.49,20
249,6096551,2018-06-07,06:47,Pangnirtung,CA,North America,66.15,-65.72,27.56,97,5.14,92
250,161312,2018-06-07,06:47,Babati,TZ,Africa,-4.21,35.75,61.76,87,6.49,92
251,5851349,2018-06-07,06:47,Nanakuli,US,North America,21.39,-158.15,73.92,94,4.7,90
252,2019884,2018-06-07,06:47,Mogzon,RU,Europe,51.74,111.97,66.08,69,6.6,12
253,1795632,2018-06-07,06:47,Shenjiamen,CN,Asia,29.96,122.3,73.19,94,7.49,36
254,2092164,2018-06-07,06:47,Lorengau,PG,Oceania,-2.02,147.27,83.18,100,7.27,32
255,1490796,2018-06-07,06:47,Strezhevoy,RU,Europe,60.73,77.6,87.8,23,13.42,0
256,2513222,2018-06-07,06:47,Nijar,ES,Europe,36.97,-2.21,62.6,82,3.36,0
257,285663,2018-06-07,06:47,Bayan,KW,Asia,29.3,48.05,104.0,15,21.92,5
258,2119283,2018-06-07,06:47,Zyryanka,RU,Europe,65.73,150.89,59.51,41,2.68,0
259,1633419,2018-06-07,06:47,Padang,ID,Asia,-0.92,100.36,82.91,100,5.14,24
260,1489853,2018-06-07,06:47,Tazovskiy,RU,Europe,67.47,78.7,40.79,90,3.02,20
261,1337612,2018-06-07,06:47,Dhidhdhoo,MV,Asia,6.88,73.1,82.73,100,19.8,92
262,3372760,2018-06-07,06:47,Praia da Vitoria,PT,Europe,38.73,-27.07,62.6,72,13.87,75
263,2208091,2018-06-07,06:47,Waitara,NZ,Oceania,-39.0,174.24,53.48,99,18.23,8
264,110690,2018-06-07,06:47,Abha,SA,Asia,18.22,42.5,80.6,42,12.75,20
265,1526041,2018-06-07,06:47,Atasu,KZ,Asia,48.68,71.64,84.89,31,12.64,36
266,2013279,2018-06-07,06:47,Vostok,RU,Europe,46.45,135.83,57.71,100,2.8,92
267,4031742,2018-06-07,06:47,Egvekinot,RU,Europe,66.32,-179.17,37.64,92,2.68,64
268,6111862,2018-06-07,06:47,Port Hardy,CA,North America,50.7,-127.42,53.6,71,5.82,90
269,5949493,2018-06-07,06:47,Espanola,CA,North America,46.27,-81.77,51.95,67,4.14,88
270,1528998,2018-06-07,06:47,Yumen,CN,Asia,40.29,97.04,72.65,21,18.79,76
271,3514179,2018-06-07,06:47,Tuxtla,MX,North America,20.0,-97.65,58.88,98,0.67,44
272,2512186,2018-06-07,06:47,Puerto del Rosario,ES,Europe,28.5,-13.86,66.2,82,13.87,75
273,2019488,2018-06-07,06:47,Namtsy,RU,Europe,62.72,129.66,67.79,46,7.38,36
