,cityID,date,time,city,country,continent,latitude,longitude,temperature,humidity,windSpeed,cloudiness
57,4035715,2018-06-15,01:31,Avarua,CK,Oceania,-21.21,-159.78,78.8,78,8.05,75
58,6185377,2018-06-15,01:31,Yellowknife,CA,North America,62.45,-114.38,53.6,87,6.93,90
59,2077963,2018-06-15,01:31,Albany,AU,Oceania,-35.02,117.88,61.24,79,4.5,0
60,3868633,2018-06-15,01:31,Vallenar,CL,South America,-28.58,-70.76,38.11,57,3.38,0
61,1485724,2018-06-15,01:31,Talaya,RU,Europe,55.79,84.89,62.05,87,8.75,32
62,2729907,2018-06-15,01:31,Longyearbyen,SJ,Europe,78.22,15.64,37.4,69,8.05,75
63,3863379,2018-06-15,01:31,Mar del Plata,AR,South America,-46.43,-67.52,38.56,77,11.43,64
64,3139597,2018-06-15,01:31,Sistranda,NO,Europe,63.73,8.83,50.0,93,6.93,75
65,3408424,2018-06-15,01:31,Ipixuna,BR,South America,-1.76,-48.8,78.8,83,9.17,20
66,2137690,2018-06-15,01:31,We,NC,Oceania,-20.92,167.26,76.63,83,9.64,80
67,2155415,2018-06-15,01:31,New Norfolk,AU,Oceania,-42.78,147.06,51.8,57,14.99,20
68,546105,2018-06-15,01:31,Nikolskoye,RU,Europe,59.7,30.79,53.6,81,4.47,0
69,3625929,2018-06-15,01:31,Tucupita,VE,South America,9.06,-62.05,76.45,89,6.06,64
70,2963155,2018-06-15,01:31,Kinsale,IE,Europe,51.71,-8.52,50.0,93,6.93,20
71,5367788,2018-06-15,01:31,Lompoc,US,North America,34.64,-120.46,64.45,67,13.87,1
72,1831112,2018-06-15,01:31,Kampot,KH,Asia,10.62,104.18,87.97,71,11.99,48
73,1282256,2018-06-15,01:31,Hithadhoo,MV,Asia,-0.6,73.08,82.21,100,6.17,68
74,3418910,2018-06-15,01:31,Upernavik,GL,North America,72.79,-56.15,29.56,100,4.05,24
75,3939761,2018-06-15,01:31,Hualmay,PE,South America,-11.1,-77.61,56.83,99,5.39,44
76,3369157,2018-06-15,01:31,Cape Town,ZA,Africa,-33.93,18.42,55.4,87,12.75,40
77,5855927,2018-06-15,01:31,Hilo,US,North America,19.71,-155.08,72.48,65,5.82,75
78,2022572,2018-06-15,01:31,Khatanga,RU,Europe,71.98,102.47,77.62,51,6.73,0
79,2112802,2018-06-15,01:31,Hasaki,JP,Asia,35.73,140.83,61.61,100,12.75,75
80,779622,2018-06-15,01:31,Havoysund,NO,Europe,71.0,24.66,55.4,43,13.87,0
81,1349090,2018-06-15,01:31,Harindanga,IN,Asia,22.04,88.32,84.2,66,4.7,40
82,3981460,2018-06-15,01:31,Coahuayana,MX,North America,18.62,-100.35,68.89,88,2.04,76
83,3372472,2018-06-15,01:31,Vila Franca do Campo,PT,Europe,37.72,-25.43,68.0,77,4.7,20
84,2126785,2018-06-15,01:31,Belaya Gora,RU,Europe,68.54,146.19,60.79,33,14.0,88
85,2269142,2018-06-15,01:31,Colares,PT,Europe,38.8,-9.45,64.4,82,14.99,20
86,2013986,2018-06-15,01:31,Ust-Barguzin,RU,Europe,53.41,109.03,65.11,62,2.37,36
87,5134453,2018-06-15,01:31,Rotterdam,US,North America,42.79,-73.97,61.09,72,10.29,90
88,6089245,2018-06-15,01:31,Norman Wells,CA,North America,65.28,-126.83,64.4,45,6.93,75
89,2646276,2018-06-15,01:31,Ilfracombe,GB,Europe,51.21,-4.13,54.19,93,5.82,92
90,6620339,2018-06-15,01:31,Karratha,AU,Oceania,-20.74,116.85,72.58,21,16.8,0
91,2015306,2018-06-15,01:31,Tiksi,RU,Europe,71.64,128.87,53.23,69,11.1,0
92,1489499,2018-06-15,01:31,Togur,RU,Europe,58.36,82.83,55.39,90,6.51,88
93,4020109,2018-06-15,01:31,Atuona,PF,Oceania,-9.8,-139.03,80.77,100,20.71,0
94,1024701,2018-06-15,01:31,Macia,MZ,Africa,-25.03,33.09,63.13,79,10.42,0
95,2126710,2018-06-15,01:31,Beringovskiy,RU,Europe,63.05,179.32,46.3,99,2.48,0
96,543899,2018-06-15,01:31,Kostomuksha,RU,Europe,64.59,30.6,52.15,63,6.73,68
97,5312913,2018-06-15,01:31,San Luis,MX,North America,32.49,-114.78,99.39,25,16.11,1
98,1524606,2018-06-15,01:31,Derzhavinsk,KZ,Asia,51.1,66.31,68.53,45,10.54,44
99,5880568,2018-06-15,01:31,Bethel,US,North America,60.79,-161.76,66.2,37,8.05,1
100,5563839,2018-06-15,01:31,Fortuna,US,North America,40.6,-124.16,61.0,67,17.22,1
101,5924351,2018-06-15,01:31,Clyde River,CA,North America,70.47,-68.59,35.6,85,42.5,1
102,2071860,2018-06-15,01:31,Esperance,AU,Oceania,-33.86,121.89,58.36,80,6.96,76
103,1496329,2018-06-15,01:31,Okoneshnikovo,RU,Europe,54.84,75.08,68.62,52,10.65,0
104,3471451,2018-06-15,01:31,Arraial do Cabo,BR,South America,-22.97,-42.02,69.16,100,9.75,92
105,3370903,2018-06-15,01:32,Jamestown,SH,Africa,-15.94,-5.72,70.33,100,13.0,68
106,2126199,2018-06-15,01:32,Cherskiy,RU,Europe,68.75,161.3,68.26,27,7.52,56
107,933995,2018-06-15,01:32,Souillac,MU,Africa,-20.52,57.52,73.4,64,16.11,40
108,3896218,2018-06-15,01:32,Castro,CL,South America,-42.48,-73.76,41.53,100,11.99,92
109,4031637,2018-06-15,01:32,Lavrentiya,RU,Europe,65.58,-170.99,36.67,100,10.42,0
110,2276492,2018-06-15,01:32,Harper,LR,Africa,4.38,-7.71,79.87,100,8.19,80
111,940316,2018-06-15,01:32,Westonaria,ZA,Africa,-26.32,27.65,41.0,80,8.63,0
112,5113760,2018-06-15,01:32,Corning,US,North America,42.14,-77.05,65.5,45,4.7,20
113,1852357,2018-06-15,01:32,Shimoda,JP,Asia,34.7,138.93,65.44,88,18.34,75
114,2110227,2018-06-15,01:32,Butaritari,KI,Oceania,3.07,172.79,83.56,100,8.52,0
115,2094342,2018-06-15,01:32,Kavieng,PG,Oceania,-2.57,150.8,85.27,100,10.42,8
116,3386693,2018-06-15,01:32,Taperoa,BR,South America,-7.21,-36.83,68.71,87,7.96,76
117,2134814,2018-06-15,01:32,Sola,VU,Oceania,-13.88,167.55,81.31,95,14.67,88
118,978895,2018-06-15,01:32,Margate,ZA,Africa,-30.86,30.37,62.77,76,9.75,0
119,3415496,2018-06-15,01:32,Keflavik,IS,Europe,64.0,-22.56,43.77,87,17.22,75
120,3652567,2018-06-15,01:32,San Cristobal,EC,South America,-1.02,-79.44,61.69,100,1.03,88
121,5883074,2018-06-15,01:32,Albanel,CA,North America,48.88,-72.44,53.6,81,5.82,75
122,4407665,2018-06-15,01:32,Kodiak,US,North America,39.95,-94.76,89.6,49,12.75,1
123,1606386,2018-06-15,01:32,Sattahip,TH,Asia,12.67,100.9,84.2,66,6.93,20
124,3401225,2018-06-15,01:32,Amapa,BR,South America,-1.83,-56.23,79.87,73,3.71,8
125,1539209,2018-06-15,01:32,Gubkinskiy,RU,Europe,64.43,76.5,62.14,75,13.22,56
126,934322,2018-06-15,01:32,Mahebourg,MU,Africa,-20.41,57.7,73.4,64,16.11,40
127,4033356,2018-06-15,01:32,Tiarei,PF,Oceania,-17.53,-149.33,84.2,62,6.93,20
128,371745,2018-06-15,01:32,Kutum,SD,Africa,14.2,24.66,74.29,44,10.42,0
129,3372707,2018-06-15,01:32,Ribeira Grande,PT,Europe,38.52,-28.7,71.23,98,11.1,56
130,964420,2018-06-15,01:32,Port Elizabeth,ZA,Africa,-33.92,25.57,60.8,72,12.75,0
131,2191562,2018-06-15,01:32,Dunedin,NZ,Oceania,-45.87,170.5,47.74,85,3.6,8
132,1106677,2018-06-15,01:32,Bambous Virieux,MU,Africa,-20.34,57.76,73.4,64,16.11,40
133,5374920,2018-06-15,01:32,Morro Bay,US,North America,35.37,-120.85,69.08,59,16.11,1
134,2163355,2018-06-15,01:32,Hobart,AU,Oceania,-42.88,147.33,51.8,57,14.99,20
135,1489828,2018-06-15,01:32,Teeli,RU,Europe,51.01,90.2,53.77,53,2.93,0
136,2136697,2018-06-15,01:32,Lakatoro,VU,Oceania,-16.11,167.42,79.96,90,10.65,80
137,877605,2018-06-15,01:32,Nanganga,TZ,Africa,-10.41,39.17,60.61,89,2.48,0
138,212962,2018-06-15,01:32,Moba,CD,Africa,-7.04,29.77,61.69,95,2.15,0
139,3466980,2018-06-15,01:32,Caravelas,BR,South America,-17.73,-39.27,76.63,100,7.96,20
140,1501377,2018-06-15,01:32,Kungurtug,RU,Europe,50.6,97.53,63.31,57,2.48,24
141,3443061,2018-06-15,01:32,Chuy,UY,South America,-33.69,-53.46,41.8,100,11.65,0
142,2125906,2018-06-15,01:32,Dukat,RU,Europe,62.55,155.55,63.13,22,6.62,0
143,4033557,2018-06-15,01:32,Tautira,PF,Oceania,-17.73,-149.15,84.2,62,6.93,20
144,2126123,2018-06-15,01:32,Chokurdakh,RU,Europe,70.62,147.9,40.81,100,9.19,32
145,777019,2018-06-15,01:32,Vardo,NO,Europe,70.37,31.11,47.02,84,17.25,12
146,3355672,2018-06-15,01:32,Luderitz,NA,Africa,-26.65,15.16,58.27,95,5.06,88
147,370481,2018-06-15,01:32,Marawi,SD,Africa,18.48,31.82,75.01,37,2.59,0
148,3421193,2018-06-15,01:32,Paamiut,GL,North America,61.99,-49.67,36.76,98,20.6,88
149,6170031,2018-06-15,01:32,Tuktoyaktuk,CA,North America,69.44,-133.03,61.36,44,13.87,40
150,286245,2018-06-15,01:32,Sur,OM,Asia,22.57,59.53,88.42,84,2.93,8
151,3939168,2018-06-15,01:32,Huarmey,PE,South America,-10.07,-78.15,56.56,90,4.05,20
152,7626405,2018-06-15,01:32,Skibotn,NO,Europe,69.39,20.27,53.6,62,14.99,0
153,1175296,2018-06-15,01:32,Kalat,PK,Asia,29.03,66.58,76.27,17,9.08,0
154,5848280,2018-06-15,01:32,Kapaa,US,North America,22.08,-159.32,76.91,74,10.29,40
155,1528998,2018-06-15,01:32,Yumen,CN,Asia,40.29,97.04,60.61,76,5.5,92
156,935215,2018-06-15,01:32,Saint-Philippe,RE,Africa,-21.36,55.77,69.8,64,6.93,75
157,6324729,2018-06-15,01:32,Halifax,CA,North America,44.65,-63.58,46.4,100,10.29,90
158,4252975,2018-06-15,01:32,Barrow,US,North America,39.51,-90.4,72.28,88,5.82,1
159,3421719,2018-06-15,01:32,Narsaq,GL,North America,60.91,-46.05,41.0,90,6.93,92
160,1538641,2018-06-15,01:32,Kedrovyy,RU,Europe,56.17,91.82,55.4,93,4.47,40
161,3403687,2018-06-15,01:32,Camocim,BR,South America,-2.9,-40.84,78.7,79,12.44,36
162,1001860,2018-06-15,01:32,Giyani,ZA,Africa,-23.32,30.73,48.73,83,3.38,0
163,1507636,2018-06-15,01:32,Chunskiy,RU,Europe,56.08,99.63,70.87,47,5.5,0
164,3138076,2018-06-15,01:32,Snasa,NO,Europe,64.25,12.38,50.89,94,6.06,92
165,3374346,2018-06-15,01:32,Ponta do Sol,CV,Africa,17.2,-25.09,71.23,100,15.12,0
166,5924618,2018-06-15,01:32,Cochrane,CA,North America,51.19,-114.47,50.99,87,6.93,90
167,2079582,2018-06-15,01:32,Alyangula,AU,Oceania,-13.85,136.42,79.6,87,17.69,92
168,1175712,2018-06-15,01:32,Jiwani,PK,Asia,25.05,61.74,87.34,85,4.61,8
169,1515029,2018-06-15,01:32,Ulaangom,MN,Asia,49.98,92.07,59.98,40,4.05,0
170,967106,2018-06-15,01:32,Oudtshoorn,ZA,Africa,-33.59,22.2,57.2,71,12.75,24
171,4031574,2018-06-15,01:32,Provideniya,RU,Europe,64.42,-173.23,44.6,65,8.95,0
172,5850554,2018-06-15,01:32,Makakilo City,US,North America,21.35,-158.09,84.67,69,13.87,1
173,556268,2018-06-15,01:32,Ostrovnoy,RU,Europe,68.05,39.51,41.71,77,4.72,0
174,3665202,2018-06-15,01:32,Aripuana,BR,South America,-9.17,-60.63,77.44,63,4.5,0
175,1688696,2018-06-15,01:32,San Policarpo,PH,Asia,12.18,125.51,88.51,84,7.18,0
176,3374083,2018-06-15,01:32,Bathsheba,BB,North America,13.22,-59.52,78.8,78,17.22,40
177,3695552,2018-06-15,01:32,Las Lomas,PE,South America,-4.66,-80.24,67.99,82,4.72,36
178,3137469,2018-06-15,01:32,Sorland,NO,Europe,67.67,12.69,50.53,89,24.74,92
179,5969025,2018-06-15,01:32,Haines Junction,CA,North America,60.75,-137.51,49.63,66,2.59,0
180,2122090,2018-06-15,01:32,Pevek,RU,Europe,69.7,170.27,54.04,59,6.17,8
181,1641899,2018-06-15,01:32,Labuhan,ID,Asia,-2.54,115.51,83.74,76,0.92,64
182,4944903,2018-06-15,01:32,Nantucket,US,North America,41.28,-70.1,67.57,63,8.05,40
183,4760059,2018-06-15,01:32,Fredericksburg,US,North America,38.3,-77.46,70.65,64,4.7,1
184,2138285,2018-06-15,01:32,Tadine,NC,Oceania,-21.55,167.88,75.46,96,13.0,24
185,3466165,2018-06-15,01:32,Cidreira,BR,South America,-30.17,-50.22,45.67,98,7.07,88
186,1649595,2018-06-15,01:32,Gombong,ID,Asia,-7.19,109.31,82.03,59,3.15,8
187,3932145,2018-06-15,01:32,Pisco,PE,South America,-13.71,-76.2,62.6,82,4.7,75
188,1835848,2018-06-15,01:32,Seoul,KR,Asia,37.57,126.98,71.56,53,11.41,40
189,487928,2018-06-15,01:32,Novikovo,RU,Europe,51.15,37.89,62.23,80,10.65,0
190,2075720,2018-06-15,01:32,Broome,AU,Oceania,-17.97,122.23,68.0,40,11.41,0
191,3996234,2018-06-15,01:32,Lazaro Cardenas,MX,North America,28.39,-105.62,91.4,21,10.29,75
192,2070998,2018-06-15,01:32,Geraldton,AU,Oceania,-28.77,114.6,50.0,87,6.93,0
193,3860443,2018-06-15,01:32,Comodoro Rivadavia,AR,South America,-45.87,-67.48,35.6,51,16.11,0
194,1651103,2018-06-15,01:32,Atambua,ID,Asia,-9.11,124.89,81.94,86,5.39,68
195,3448903,2018-06-15,01:32,Sao Joao da Barra,BR,South America,-21.64,-41.05,72.85,100,20.83,92
196,1814093,2018-06-15,01:32,Dali,CN,Asia,25.6,100.24,61.06,100,1.92,92
197,240999,2018-06-15,01:32,Alindao,CF,Africa,5.04,21.21,67.36,91,2.71,0
198,1795632,2018-06-15,01:32,Shenjiamen,CN,Asia,29.96,122.3,74.2,92,12.55,0
199,103630,2018-06-15,01:32,Najran,SA,Asia,17.54,44.22,86.0,30,5.82,40
200,1506268,2018-06-15,01:32,Gornopravdinsk,RU,Europe,60.06,69.92,60.16,89,5.06,48
201,241131,2018-06-15,01:32,Victoria,SC,Africa,-4.62,55.45,78.8,74,13.87,56
202,3361934,2018-06-15,01:32,Saldanha,ZA,Africa,-33.01,17.94,55.4,87,6.93,92
203,3440777,2018-06-15,01:32,Rocha,UY,South America,-34.48,-54.34,41.44,92,8.97,56
204,4034551,2018-06-15,01:32,Faanui,PF,Oceania,-16.48,-151.75,81.31,99,18.81,64
205,1855540,2018-06-15,01:32,Naze,JP,Asia,28.37,129.48,71.6,94,17.22,75
206,2249222,2018-06-15,01:32,Louga,SN,Africa,15.62,-16.22,75.2,94,6.93,0
207,2136825,2018-06-15,01:32,Isangel,VU,Oceania,-19.55,169.27,76.36,100,15.12,68
208,3374210,2018-06-15,01:32,Sao Filipe,CV,Africa,14.9,-24.5,72.22,100,13.67,32
209,49747,2018-06-15,01:32,Xuddur,SO,Africa,4.12,43.89,69.43,83,13.22,12
210,1071296,2018-06-15,01:32,Antalaha,MG,Africa,-14.9,50.28,70.96,100,9.53,92
211,2074865,2018-06-15,01:32,Carnarvon,AU,Oceania,-24.87,113.63,66.64,86,15.68,0
212,2132606,2018-06-15,01:32,Samarai,PG,Oceania,-10.62,150.67,75.46,100,11.65,92
213,2208248,2018-06-15,01:32,Kaitangata,NZ,Oceania,-46.28,169.85,47.74,90,3.94,8
214,2457163,2018-06-15,01:32,Gao,ML,Africa,16.28,-0.04,89.59,43,16.13,88
215,3347939,2018-06-15,01:32,Lobito,AO,Africa,-12.35,13.55,55.57,85,3.6,0
216,1652203,2018-06-15,01:32,Xam Nua,LA,Asia,20.42,104.04,76.63,77,2.15,88
217,2654970,2018-06-15,01:32,Brae,GB,Europe,60.4,-1.35,50.0,71,33.33,92
218,150930,2018-06-15,01:32,Nzega,TZ,Africa,-4.22,33.19,57.64,73,6.96,0
219,2303287,2018-06-15,01:32,Bawku,GH,Africa,11.06,-0.24,80.41,78,7.18,32
220,2110506,2018-06-15,01:32,Yokote,JP,Asia,39.28,140.54,59.88,63,3.36,75
221,645148,2018-06-15,01:32,Nakkila,FI,Europe,61.37,22.0,59.0,62,9.17,0
222,2318921,2018-06-15,01:32,Wukari,NG,Africa,7.87,9.78,76.54,93,8.19,32
223,921786,2018-06-15,01:32,Mitsamiouli,KM,Africa,-11.38,43.28,77.17,99,9.64,0
224,3421765,2018-06-15,01:32,Nanortalik,GL,North America,60.14,-45.24,36.22,95,16.13,92
225,5983720,2018-06-15,01:32,Iqaluit,CA,North America,63.75,-68.52,33.8,89,19.46,75
226,1106643,2018-06-15,01:32,Quatre Cocos,MU,Africa,-20.21,57.76,73.4,64,16.11,40
227,1865309,2018-06-15,01:32,Katsuura,JP,Asia,33.93,134.5,66.2,88,6.93,75
228,2972270,2018-06-15,01:32,Tourlaville,FR,Europe,49.64,-1.57,52.14,100,3.36,0
229,3466594,2018-06-15,01:32,Cavalcante,BR,South America,-13.79,-47.46,59.17,67,3.71,0
230,3663516,2018-06-15,01:32,Parana,BR,South America,-7.52,-72.89,75.2,94,3.36,0
231,1729909,2018-06-15,01:32,Awallan,PH,Asia,17.92,121.91,91.93,59,8.41,68
232,1337607,2018-06-15,01:32,Kudahuvadhoo,MV,Asia,2.67,72.89,78.52,100,6.51,64
233,3420768,2018-06-15,01:32,Qasigiannguit,GL,North America,68.82,-51.19,39.2,88,2.24,20
234,6113406,2018-06-15,01:32,Prince Rupert,CA,North America,54.32,-130.32,55.4,76,8.05,90
235,1526038,2018-06-15,01:32,Atbasar,KZ,Asia,51.81,68.36,67.54,50,9.75,12
236,2240449,2018-06-15,01:32,Luanda,AO,Africa,-8.83,13.24,71.14,98,3.49,88
237,3664321,2018-06-15,01:32,Eirunepe,BR,South America,-6.66,-69.87,76.27,86,2.71,92
238,3573197,2018-06-15,01:32,Hamilton,BM,North America,32.3,-64.78,77.0,88,10.29,40
239,359783,2018-06-15,01:32,Asyut,EG,Africa,27.18,31.19,84.2,30,6.93,0
240,2159220,2018-06-15,01:32,Mackay,AU,Oceania,-21.15,149.2,73.4,78,3.36,8
241,218229,2018-06-15,01:32,Bongandanga,CD,Africa,1.51,21.07,73.93,88,2.48,0
242,1586350,2018-06-15,01:32,Cam Ranh,VN,Asia,11.92,109.15,89.41,71,5.17,44
243,5955902,2018-06-15,01:32,Fort Nelson,CA,North America,58.81,-122.69,60.8,48,4.7,75
244,1572151,2018-06-15,01:32,Nha Trang,VN,Asia,12.24,109.19,89.41,71,5.17,44
245,3118304,2018-06-15,01:32,Llanes,ES,Europe,43.42,-4.75,50.26,86,1.36,32
246,2194098,2018-06-15,01:32,Ahipara,NZ,Oceania,-35.17,173.16,61.24,88,10.98,80
247,4430400,2018-06-15,01:32,Horn Lake,US,North America,34.96,-90.03,84.92,69,5.82,8
248,3899695,2018-06-15,01:32,Ancud,CL,South America,-41.87,-73.83,41.89,98,9.19,92
249,2181625,2018-06-15,01:32,Te Anau,NZ,Oceania,-45.41,167.72,48.28,94,2.71,24
250,2018735,2018-06-15,01:32,Nyurba,RU,Europe,63.29,118.35,73.75,39,5.17,44
251,4021858,2018-06-15,01:32,Guerrero Negro,MX,North America,27.97,-114.04,70.24,62,5.73,88
252,1045114,2018-06-15,01:32,Inhambane,MZ,Africa,-23.87,35.38,66.1,100,10.42,0
253,3622716,2018-06-15,01:32,Nicoya,CR,North America,10.15,-85.45,77.0,94,5.82,75
254,3173577,2018-06-15,01:32,Merano,IT,Europe,46.67,11.16,46.49,70,6.93,0
255,1267390,2018-06-15,01:32,Kavaratti,IN,Asia,10.57,72.64,79.96,100,20.71,88
256,1798760,2018-06-15,01:32,Pingliang,CN,Asia,35.54,106.68,71.59,52,6.73,88
257,6355222,2018-06-15,01:32,Yulara,AU,Oceania,-25.24,130.99,51.8,50,8.05,0
258,1519691,2018-06-15,01:32,Sarkand,KZ,Asia,45.41,79.91,58.99,55,6.06,92
259,464790,2018-06-15,01:33,Zapolyarnyy,RU,Europe,69.43,30.82,50.0,53,11.41,24
260,3451138,2018-06-15,01:33,Rio Grande,BR,South America,-32.03,-52.1,44.23,100,12.55,0
261,2964782,2018-06-15,01:33,Dingle,IE,Europe,52.14,-10.27,54.67,100,17.02,92
262,3125723,2018-06-15,01:33,Castrillon,ES,Europe,43.4,-6.79,59.0,87,4.7,90
263,1501000,2018-06-15,01:33,Kyshtovka,RU,Europe,56.56,76.62,66.91,58,11.21,36
264,3887127,2018-06-15,01:33,Iquique,CL,South America,-20.22,-70.14,60.8,82,6.93,90
265,5528182,2018-06-15,01:33,Pecos,US,North America,31.42,-103.49,93.2,23,18.34,1
266,1513714,2018-06-15,01:33,Kosonsoy,UZ,Asia,41.25,71.55,64.4,82,4.7,90
267,2882161,2018-06-15,01:33,Kyritz,DE,Europe,52.94,12.4,58.63,84,6.4,88
268,2192362,2018-06-15,01:33,Christchurch,NZ,Oceania,-43.53,172.64,50.0,87,9.17,44
269,2121385,2018-06-15,01:33,Severo-Kurilsk,RU,Europe,50.68,156.12,41.8,94,9.53,0
270,516588,2018-06-15,01:33,Nyrob,RU,Europe,60.74,56.73,43.51,84,12.66,80
271,1279334,2018-06-15,01:33,Adra,IN,Asia,23.5,86.68,89.23,71,10.09,0
272,2214827,2018-06-15,01:33,Mizdah,LY,Africa,31.45,12.98,64.84,70,6.62,8
